Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,2450,0.500000,-5,4,7,1001794.781687,3209.814578,2876.733436,0.993924,
1700,2450,0.500000,-4,4,7,1003171.831634,3209.860049,2876.622509,0.993933,
1700,2450,0.500000,-3,4,7,1004243.305723,3209.711386,2876.517233,0.993939,
1700,2450,0.500000,-2,4,7,1005008.877573,3209.026268,2876.445339,0.993945,
1700,2450,0.500000,-1,4,7,1005468.313984,3209.119589,2876.417501,0.993948,
1700,2450,0.500000,0,4,7,1005621.475005,3209.267828,2876.421168,0.993948,
1700,2450,0.500000,1,4,7,1005468.313984,3208.663086,2876.427569,0.993948,
1700,2450,0.500000,2,4,7,1005008.877573,3199.733027,2876.467083,0.993954,
1700,2450,0.500000,3,4,7,1004243.305723,3200.750577,2876.551919,0.993948,
1700,2450,0.500000,4,4,7,1003171.831634,3201.406296,2876.667189,0.993941,
1700,2450,0.500000,5,4,7,1001794.781687,3201.690934,2876.785779,0.993932,
1700,2450,0.500000,6,4,7,1000112.575345,3202.022965,2876.935412,0.993922,
1700,2450,0.500000,7,4,7,998125.725024,3202.875202,2877.136838,0.993909,
1700,2450,0.500000,8,4,7,995834.835938,3203.428112,2877.363190,0.993894,
1700,2450,0.500000,9,4,7,993240.605915,3203.902764,2877.595730,0.993877,
1700,2450,0.500000,10,4,7,990343.825180,3204.479570,2877.862662,0.993858,
1700,2450,0.400000,-10,4,7,792275.060144,2869.840299,2187.732892,0.993616,
1700,2450,0.400000,-9,4,7,794592.484732,2869.965643,2187.528130,0.993635,
1700,2450,0.400000,-8,4,7,796667.868751,2869.806728,2187.349413,0.993652,
1700,2450,0.400000,-7,4,7,798500.580019,2869.560591,2187.198223,0.993667,
1700,2450,0.400000,-6,4,7,800090.060276,2869.351897,2187.063944,0.993680,
1700,2450,0.400000,-5,4,7,801435.825350,2869.287925,2186.949770,0.993691,
1700,2450,0.400000,-4,4,7,802537.465307,2869.355382,2186.864064,0.993700,
1700,2450,0.400000,-3,4,7,803394.644579,2869.135738,2186.797618,0.993707,
1700,2450,0.400000,-2,4,7,804007.102059,2868.758244,2186.747142,0.993712,
1700,2450,0.400000,-1,4,7,804374.651187,2868.841109,2186.721819,0.993715,
1700,2450,0.400000,0,4,7,804497.180004,2868.754161,2186.720064,0.993716,
1700,2450,0.400000,1,4,7,804374.651187,2868.488992,2186.730383,0.993715,
1700,2450,0.400000,2,4,7,804007.102059,2859.571915,2186.764876,0.993724,
1700,2450,0.400000,3,4,7,803394.644579,2860.247241,2186.825298,0.993718,
1700,2450,0.400000,4,4,7,802537.465307,2860.878368,2186.900670,0.993710,
1700,2450,0.400000,5,4,7,801435.825350,2861.059531,2186.994463,0.993701,
1700,2450,0.400000,6,4,7,800090.060276,2861.401571,2187.115891,0.993690,
1700,2450,0.400000,7,4,7,798500.580019,2861.974860,2187.257265,0.993677,
1700,2450,0.400000,8,4,7,796667.868751,2862.467487,2187.414998,0.993661,
1700,2450,0.400000,9,4,7,794592.484732,2862.950621,2187.598969,0.993644,
1700,2450,0.400000,10,4,7,792275.060144,2863.208464,2187.808089,0.993625,
1700,2450,0.300000,-10,4,7,594206.295108,2518.351783,1542.154223,0.993167,
1700,2450,0.300000,-9,4,7,595944.363549,2518.322475,1541.996378,0.993187,
1700,2450,0.300000,-8,4,7,597500.901563,2518.231368,1541.855893,0.993205,
1700,2450,0.300000,-7,4,7,598875.435014,2518.097826,1541.732062,0.993221,
1700,2450,0.300000,-6,4,7,600067.545207,2517.856443,1541.624070,0.993235,
1700,2450,0.300000,-5,4,7,601076.869012,2517.864783,1541.534521,0.993246,
1700,2450,0.300000,-4,4,7,601903.098981,2517.804187,1541.463561,0.993256,
1700,2450,0.300000,-3,4,7,602545.983434,2517.657459,1541.407764,0.993263,
1700,2450,0.300000,-2,4,7,603005.326544,2517.260738,1541.368045,0.993269,
1700,2450,0.300000,-1,4,7,603280.988390,2517.375265,1541.348054,0.993272,
1700,2450,0.300000,0,4,7,603372.885003,2517.533962,1541.345117,0.993273,
1700,2450,0.300000,1,4,7,603280.988390,2517.109524,1541.354664,0.993273,
1700,2450,0.300000,2,4,7,603005.326544,2508.235256,1541.381963,0.993284,
1700,2450,0.300000,3,4,7,602545.983434,2508.872506,1541.429430,0.993278,
1700,2450,0.300000,4,4,7,601903.098981,2509.194968,1541.492745,0.993270,
1700,2450,0.300000,5,4,7,601076.869012,2509.540124,1541.569154,0.993260,
1700,2450,0.300000,6,4,7,600067.545207,2509.701706,1541.665330,0.993248,
1700,2450,0.300000,7,4,7,598875.435014,2510.248466,1541.779396,0.993234,
1700,2450,0.300000,8,4,7,597500.901563,2510.497896,1541.909289,0.993218,
1700,2450,0.300000,9,4,7,595944.363549,2510.854662,1542.054775,0.993199,
1700,2450,0.300000,10,4,7,594206.295108,2511.141818,1542.217288,0.993179,
1700,2450,0.200000,-10,4,7,396137.530072,2179.014510,952.750810,0.992094,
1700,2450,0.200000,-9,4,7,397296.242366,2178.977184,952.634537,0.992118,
1700,2450,0.200000,-8,4,7,398333.934375,2178.947713,952.532813,0.992139,
1700,2450,0.200000,-7,4,7,399250.290010,2178.882997,952.441909,0.992157,
1700,2450,0.200000,-6,4,7,400045.030138,2178.678161,952.361866,0.992173,
1700,2450,0.200000,-5,4,7,400717.912675,2178.517881,952.296878,0.992187,
1700,2450,0.200000,-4,4,7,401268.732654,2178.714177,952.245800,0.992197,
1700,2450,0.200000,-3,4,7,401697.322289,2178.503391,952.204623,0.992206,
1700,2450,0.200000,-2,4,7,402003.551029,2178.263386,952.174493,0.992213,
1700,2450,0.200000,-1,4,7,402187.325593,2178.353335,952.160219,0.992216,
1700,2450,0.200000,0,4,7,402248.590002,2178.477725,952.157561,0.992217,
1700,2450,0.200000,1,4,7,402187.325593,2178.188026,952.165061,0.992217,
1700,2450,0.200000,2,4,7,402003.551029,2169.382519,952.184266,0.992235,
1700,2450,0.200000,3,4,7,401697.322289,2169.791584,952.219197,0.992228,
1700,2450,0.200000,4,4,7,401268.732654,2170.124136,952.264983,0.992219,
1700,2450,0.200000,5,4,7,400717.912675,2170.082704,952.322124,0.992208,
1700,2450,0.200000,6,4,7,400045.030138,2170.400539,952.391330,0.992194,
1700,2450,0.200000,7,4,7,399250.290010,2170.773047,952.475438,0.992177,
1700,2450,0.200000,8,4,7,398333.934375,2170.963779,952.570945,0.992159,
1700,2450,0.200000,9,4,7,397296.242366,2171.181496,952.677055,0.992137,
1700,2450,0.200000,10,4,7,396137.530072,2171.350068,952.797515,0.992113,
1700,2500,1.000000,-10,4,7,1980687.650361,5079.460571,6952.394927,0.993925,
1700,2500,1.000000,-9,4,7,1986481.211829,5079.258989,6951.803977,0.993944,
1700,2500,1.000000,-8,4,7,1991669.671877,5078.914626,6951.316558,0.993960,
1700,2500,1.000000,-7,4,7,1996251.450048,5078.824710,6950.821068,0.993974,
1700,2500,1.000000,-6,4,7,2000225.150690,5077.871792,6950.364615,0.993987,
1700,2500,1.000000,-5,4,7,2003589.563374,5077.543776,6950.059187,0.993997,
1700,2500,1.000000,-4,4,7,2006343.663268,5077.977908,6949.807071,0.994005,
1700,2500,1.000000,-3,4,7,2008486.611447,5077.626761,6949.558892,0.994012,
1700,2500,1.000000,-2,4,7,2010017.755147,5076.079164,6949.386681,0.994017,
1700,2500,1.000000,-1,4,7,2010936.627967,5076.379985,6949.329389,0.994020,
1700,2500,1.000000,0,4,7,2011242.950010,5076.643785,6949.326773,0.994021,
1700,2500,1.000000,1,4,7,2010936.627967,5075.683550,6949.348772,0.994020,
1700,2500,1.000000,2,4,7,2010017.755147,5066.020243,6949.423958,0.994022,
1700,2500,1.000000,3,4,7,2008486.611447,5068.120907,6949.613752,0.994017,
1700,2500,1.000000,4,4,7,2006343.663268,5069.581707,6949.875576,0.994009,
1700,2500,1.000000,5,4,7,2003589.563374,5069.952479,6950.140549,0.994001,
1700,2500,1.000000,6,4,7,2000225.150690,5070.798353,6950.458945,0.993990,
1700,2500,1.000000,7,4,7,1996251.450048,5072.410066,6950.928545,0.993977,
1700,2500,1.000000,8,4,7,1991669.671877,5073.631316,6951.437000,0.993962,
1700,2500,1.000000,9,4,7,1986481.211829,5074.689154,6951.935396,0.993946,
1700,2500,1.000000,10,4,7,1980687.650361,5075.378051,6952.536394,0.993927,
1700,2500,0.900000,-10,4,7,1782618.885325,4717.842972,6069.044233,0.993949,
1700,2500,0.900000,-9,4,7,1787833.090646,4717.734966,6068.489791,0.993967,
1700,2500,0.900000,-8,4,7,1792502.704689,4717.548206,6067.994061,0.993983,
1700,2500,0.900000,-7,4,7,1796626.305043,4717.256546,6067.623784,0.993997,
1700,2500,0.900000,-6,4,7,1800202.635621,4716.447817,6067.288441,0.994010,
1700,2500,0.900000,-5,4,7,1803230.607037,4716.282442,6066.943564,0.994020,
1700,2500,0.900000,-4,4,7,1805709.296942,4716.776622,6066.711037,0.994028,
1700,2500,0.900000,-3,4,7,1807637.950302,4716.077875,6066.547172,0.994035,
1700,2500,0.900000,-2,4,7,1809015.979632,4715.003750,6066.406134,0.994040,
1700,2500,0.900000,-1,4,7,1809842.965170,4715.242046,6066.322338,0.994043,
1700,2500,0.900000,0,4,7,1810118.655009,4715.430554,6066.319326,0.994044,
1700,2500,0.900000,1,4,7,1809842.965170,4714.313428,6066.340268,0.994043,
1700,2500,0.900000,2,4,7,1809015.979632,4705.067616,6066.440841,0.994046,
1700,2500,0.900000,3,4,7,1807637.950302,4707.038460,6066.598879,0.994040,
1700,2500,0.900000,4,4,7,1805709.296942,4708.177149,6066.775790,0.994033,
1700,2500,0.900000,5,4,7,1803230.607037,4708.426859,6067.019696,0.994024,
1700,2500,0.900000,6,4,7,1800202.635621,4709.473458,6067.375982,0.994014,
1700,2500,0.900000,7,4,7,1796626.305043,4710.987473,6067.723320,0.994001,
1700,2500,0.900000,8,4,7,1792502.704689,4711.871748,6068.105775,0.993986,
1700,2500,0.900000,9,4,7,1787833.090646,4712.703846,6068.612916,0.993970,
1700,2500,0.900000,10,4,7,1782618.885325,4713.668921,6069.177119,0.993951,
1700,2500,0.800000,-10,4,7,1584550.120289,4354.726433,5224.515330,0.993955,
1700,2500,0.800000,-9,4,7,1589184.969463,4354.753001,5224.045883,0.993973,
1700,2500,0.800000,-8,4,7,1593335.737501,4354.515405,5223.640060,0.993989,
1700,2500,0.800000,-7,4,7,1597001.160039,4354.386908,5223.296808,0.994003,
1700,2500,0.800000,-6,4,7,1600180.120552,4353.588975,5222.972943,0.994015,
1700,2500,0.800000,-5,4,7,1602871.650699,4353.504452,5222.700911,0.994026,
1700,2500,0.800000,-4,4,7,1605074.930615,4353.833508,5222.513551,0.994034,
1700,2500,0.800000,-3,4,7,1606789.289158,4353.471537,5222.353321,0.994040,
1700,2500,0.800000,-2,4,7,1608014.204117,4352.368089,5222.214238,0.994046,
1700,2500,0.800000,-1,4,7,1608749.302374,4352.519790,5222.166066,0.994048,
1700,2500,0.800000,0,4,7,1608994.360008,4352.639478,5222.169576,0.994049,
1700,2500,0.800000,1,4,7,1608749.302374,4351.830377,5222.182427,0.994049,
1700,2500,0.800000,2,4,7,1608014.204117,4342.649100,5222.246127,0.994052,
1700,2500,0.800000,3,4,7,1606789.289158,4344.387178,5222.401224,0.994046,
1700,2500,0.800000,4,4,7,1605074.930615,4345.481452,5222.574670,0.994039,
1700,2500,0.800000,5,4,7,1602871.650699,4345.706479,5222.772175,0.994030,
1700,2500,0.800000,6,4,7,1600180.120552,4346.567407,5223.053915,0.994020,
1700,2500,0.800000,7,4,7,1597001.160039,4347.963052,5223.387858,0.994007,
1700,2500,0.800000,8,4,7,1593335.737501,4348.682069,5223.742479,0.993992,
1700,2500,0.800000,9,4,7,1589184.969463,4349.558164,5224.159268,0.993976,
1700,2500,0.800000,10,4,7,1584550.120289,4350.306573,5224.638553,0.993957,
1700,2500,0.700000,-10,4,7,1386481.355253,3990.526480,4404.612290,0.993945,
1700,2500,0.700000,-9,4,7,1390536.848280,3990.360478,4404.205978,0.993963,
1700,2500,0.700000,-8,4,7,1394168.770314,3990.351667,4403.864081,0.993979,
1700,2500,0.700000,-7,4,7,1397376.015034,3990.272070,4403.562455,0.993993,
1700,2500,0.700000,-6,4,7,1400157.605483,3989.589925,4403.277042,0.994006,
1700,2500,0.700000,-5,4,7,1402512.694362,3989.431874,4403.050439,0.994016,
1700,2500,0.700000,-4,4,7,1404440.564288,3989.811849,4402.897674,0.994024,
1700,2500,0.700000,-3,4,7,1405940.628013,3989.383748,4402.753089,0.994031,
1700,2500,0.700000,-2,4,7,1407012.428603,3988.639777,4402.632870,0.994036,
1700,2500,0.700000,-1,4,7,1407655.639577,3988.715880,4402.596261,0.994039,
1700,2500,0.700000,0,4,7,1407870.065007,3989.037707,4402.604730,0.994039,
1700,2500,0.700000,1,4,7,1407655.639577,3988.255185,4402.610951,0.994039,
1700,2500,0.700000,2,4,7,1407012.428603,3979.097859,4402.661699,0.994043,
1700,2500,0.700000,3,4,7,1405940.628013,3980.418800,4402.796722,0.994037,
1700,2500,0.700000,4,4,7,1404440.564288,3981.559448,4402.954015,0.994030,
1700,2500,0.700000,5,4,7,1402512.694362,3981.789867,4403.117262,0.994022,
1700,2500,0.700000,6,4,7,1400157.605483,3982.458575,4403.352058,0.994011,
1700,2500,0.700000,7,4,7,1397376.015034,3983.756380,4403.645649,0.993998,
1700,2500,0.700000,8,4,7,1394168.770314,3984.409409,4403.955984,0.993983,
1700,2500,0.700000,9,4,7,1390536.848280,3985.029692,4404.308249,0.993967,
1700,2500,0.700000,10,4,7,1386481.355253,3985.719195,4404.724804,0.993948,
1700,2500,0.600000,-10,4,7,1188412.590217,3637.219347,3619.212747,0.993894,
1700,2500,0.600000,-9,4,7,1191888.727097,3637.222424,3618.898488,0.993912,
1700,2500,0.600000,-8,4,7,1195001.803126,3636.980490,3618.592096,0.993928,
1700,2500,0.600000,-7,4,7,1197750.870029,3637.055157,3618.322741,0.993942,
1700,2500,0.600000,-6,4,7,1200135.090414,3636.404110,3618.106817,0.993955,
1700,2500,0.600000,-5,4,7,1202153.738025,3636.111552,3617.924670,0.993966,
1700,2500,0.600000,-4,4,7,1203806.197961,3636.664268,3617.752464,0.993974,
1700,2500,0.600000,-3,4,7,1205091.966868,3636.218601,3617.636426,0.993981,
1700,2500,0.600000,-2,4,7,1206010.653088,3635.519461,3617.577306,0.993986,
1700,2500,0.600000,-1,4,7,1206561.976780,3635.658312,3617.520712,0.993989,
1700,2500,0.600000,0,4,7,1206745.770006,3635.931312,3617.497923,0.993989,
1700,2500,0.600000,1,4,7,1206561.976780,3635.300707,3617.533626,0.993989,
1700,2500,0.600000,2,4,7,1206010.653088,3626.036946,3617.602813,0.993994,
1700,2500,0.600000,3,4,7,1205091.966868,3627.245013,3617.675346,0.993988,
1700,2500,0.600000,4,4,7,1203806.197961,3628.324714,3617.803191,0.993981,
1700,2500,0.600000,5,4,7,1202153.738025,3628.301996,3617.985700,0.993972,
1700,2500,0.600000,6,4,7,1200135.090414,3628.885283,3618.176518,0.993961,
1700,2500,0.600000,7,4,7,1197750.870029,3630.107968,3618.399118,0.993948,
1700,2500,0.600000,8,4,7,1195001.803126,3630.643860,3618.675097,0.993934,
1700,2500,0.600000,9,4,7,1191888.727097,3631.178875,3618.988615,0.993917,
1700,2500,0.600000,10,4,7,1188412.590217,3631.767044,3619.311514,0.993899,
1700,2500,0.500000,-10,4,7,990343.825180,3275.585484,2877.835975,0.993787,
1700,2500,0.500000,-9,4,7,993240.605915,3275.507827,2877.568741,0.993805,
1700,2500,0.500000,-8,4,7,995834.835938,3275.507077,2877.335030,0.993821,
1700,2500,0.500000,-7,4,7,998125.725024,3275.246767,2877.114432,0.993836,
1700,2500,0.500000,-6,4,7,1000112.575345,3274.878927,2876.931007,0.993849,
1700,2500,0.500000,-5,4,7,1001794.781687,3274.874132,2876.785920,0.993859,
1700,2500,0.500000,-4,4,7,1003171.831634,3275.039125,2876.664448,0.993868,
1700,2500,0.500000,-3,4,7,1004243.305723,3274.845153,2876.566661,0.993875,
1700,2500,0.500000,-2,4,7,1005008.877573,3274.012512,2876.502796,0.993880,
1700,2500,0.500000,-1,4,7,1005468.313984,3274.350216,2876.470105,0.993883,
1700,2500,0.500000,0,4,7,1005621.475005,3274.355568,2876.461284,0.993884,
1700,2500,0.500000,1,4,7,1005468.313984,3273.856401,2876.481132,0.993883,
1700,2500,0.500000,2,4,7,1005008.877573,3264.702421,2876.524713,0.993889,
1700,2500,0.500000,3,4,7,1004243.305723,3265.989998,2876.600365,0.993883,
1700,2500,0.500000,4,4,7,1003171.831634,3266.467873,2876.708794,0.993876,
1700,2500,0.500000,5,4,7,1001794.781687,3266.833147,2876.839807,0.993867,
1700,2500,0.500000,6,4,7,1000112.575345,3267.184620,2876.993399,0.993857,
1700,2500,0.500000,7,4,7,998125.725024,3267.999003,2877.184322,0.993843,
1700,2500,0.500000,8,4,7,995834.835938,3268.582030,2877.410880,0.993828,
1700,2500,0.500000,9,4,7,993240.605915,3269.091974,2877.649547,0.993811,
1700,2500,0.500000,10,4,7,990343.825180,3269.516387,2877.922084,0.993793,
1700,2500,0.400000,-10,4,7,792275.060144,2928.207378,2187.771534,0.993543,
1700,2500,0.400000,-9,4,7,794592.484732,2928.076193,2187.566893,0.993562,
1700,2500,0.400000,-8,4,7,796667.868751,2927.852559,2187.388188,0.993579,
1700,2500,0.400000,-7,4,7,798500.580019,2927.808023,2187.236332,0.993594,
1700,2500,0.400000,-6,4,7,800090.060276,2927.579263,2187.103717,0.993607,
1700,2500,0.400000,-5,4,7,801435.825350,2927.294042,2186.988077,0.993619,
1700,2500,0.400000,-4,4,7,802537.465307,2927.502285,2186.903253,0.993627,
1700,2500,0.400000,-3,4,7,803394.644579,2927.352873,2186.837939,0.993634,
1700,2500,0.400000,-2,4,7,804007.102059,2926.665562,2186.785842,0.993640,
1700,2500,0.400000,-1,4,7,804374.651187,2926.953819,2186.761500,0.993643,
1700,2500,0.400000,0,4,7,804497.180004,2927.081204,2186.758864,0.993643,
1700,2500,0.400000,1,4,7,804374.651187,2926.609671,2186.770536,0.993643,
1700,2500,0.400000,2,4,7,804007.102059,2917.487013,2186.803905,0.993651,
1700,2500,0.400000,3,4,7,803394.644579,2918.500806,2186.865915,0.993645,
1700,2500,0.400000,4,4,7,802537.465307,2918.993251,2186.940418,0.993638,
1700,2500,0.400000,5,4,7,801435.825350,2919.138114,2187.033702,0.993629,
1700,2500,0.400000,6,4,7,800090.060276,2919.640568,2187.157070,0.993617,
1700,2500,0.400000,7,4,7,798500.580019,2920.186302,2187.296735,0.993604,
1700,2500,0.400000,8,4,7,796667.868751,2920.661075,2187.455016,0.993588,
1700,2500,0.400000,9,4,7,794592.484732,2921.058288,2187.639525,0.993571,
1700,2500,0.400000,10,4,7,792275.060144,2921.482819,2187.849019,0.993551,
1700,2500,0.300000,-10,4,7,594206.295108,2569.242417,1542.181654,0.993081,
1700,2500,0.300000,-9,4,7,595944.363549,2569.244964,1542.024385,0.993101,
1700,2500,0.300000,-8,4,7,597500.901563,2569.287681,1541.884863,0.993119,
1700,2500,0.300000,-7,4,7,598875.435014,2569.015782,1541.759145,0.993136,
1700,2500,0.300000,-6,4,7,600067.545207,2568.831965,1541.651701,0.993150,
1700,2500,0.300000,-5,4,7,601076.869012,2568.752441,1541.563448,0.993162,
1700,2500,0.300000,-4,4,7,601903.098981,2568.875467,1541.491173,0.993171,
1700,2500,0.300000,-3,4,7,602545.983434,2568.736104,1541.436144,0.993179,
1700,2500,0.300000,-2,4,7,603005.326544,2568.248012,1541.397140,0.993185,
1700,2500,0.300000,-1,4,7,603280.988390,2568.341268,1541.377112,0.993188,
1700,2500,0.300000,0,4,7,603372.885003,2568.369921,1541.372019,0.993189,
1700,2500,0.300000,1,4,7,603280.988390,2568.051150,1541.384050,0.993188,
1700,2500,0.300000,2,4,7,603005.326544,2559.249809,1541.411086,0.993200,
1700,2500,0.300000,3,4,7,602545.983434,2559.959702,1541.457890,0.993193,
1700,2500,0.300000,4,4,7,601903.098981,2560.311763,1541.520307,0.993185,
1700,2500,0.300000,5,4,7,601076.869012,2560.358520,1541.599561,0.993176,
1700,2500,0.300000,6,4,7,600067.545207,2560.704077,1541.694388,0.993163,
1700,2500,0.300000,7,4,7,598875.435014,2561.130043,1541.807973,0.993149,
1700,2500,0.300000,8,4,7,597500.901563,2561.578689,1541.939443,0.993132,
1700,2500,0.300000,9,4,7,595944.363549,2561.773348,1542.084290,0.993114,
1700,2500,0.300000,10,4,7,594206.295108,2562.029279,1542.246550,0.993093,
1700,2500,0.200000,-10,4,7,396137.530072,2223.085920,952.768331,0.991983,
1700,2500,0.200000,-9,4,7,397296.242366,2222.938436,952.652847,0.992007,
1700,2500,0.200000,-8,4,7,398333.934375,2223.004023,952.549431,0.992028,
1700,2500,0.200000,-7,4,7,399250.290010,2222.869465,952.458683,0.992047,
1700,2500,0.200000,-6,4,7,400045.030138,2222.820491,952.379731,0.992063,
1700,2500,0.200000,-5,4,7,400717.912675,2222.764912,952.314792,0.992077,
1700,2500,0.200000,-4,4,7,401268.732654,2222.822789,952.262865,0.992087,
1700,2500,0.200000,-3,4,7,401697.322289,2222.690932,952.221323,0.992096,
1700,2500,0.200000,-2,4,7,402003.551029,2222.622642,952.193314,0.992103,
1700,2500,0.200000,-1,4,7,402187.325593,2222.629878,952.177586,0.992106,
1700,2500,0.200000,0,4,7,402248.590002,2222.406329,952.175372,0.992108,
1700,2500,0.200000,1,4,7,402187.325593,2222.481693,952.182318,0.992107,
1700,2500,0.200000,2,4,7,402003.551029,2213.730247,952.202872,0.992125,
1700,2500,0.200000,3,4,7,401697.322289,2213.963802,952.236329,0.992118,
1700,2500,0.200000,4,4,7,401268.732654,2214.275793,952.283131,0.992109,
1700,2500,0.200000,5,4,7,400717.912675,2214.354503,952.340130,0.992097,
1700,2500,0.200000,6,4,7,400045.030138,2214.549154,952.409963,0.992083,
1700,2500,0.200000,7,4,7,399250.290010,2214.772117,952.493616,0.992067,
1700,2500,0.200000,8,4,7,398333.934375,2215.016745,952.588873,0.992048,
1700,2500,0.200000,9,4,7,397296.242366,2215.172585,952.696623,0.992026,
1700,2500,0.200000,10,4,7,396137.530072,2215.421980,952.816246,0.992002,
1700,2550,1.000000,-10,4,7,1980687.650361,5180.709713,6952.316357,0.993874,
1700,2550,1.000000,-9,4,7,1986481.211829,5180.420303,6951.729135,0.993893,
1700,2550,1.000000,-8,4,7,1991669.671877,5179.645916,6951.237828,0.993909,
1700,2550,1.000000,-7,4,7,1996251.450048,5179.967947,6950.742267,0.993923,
1700,2550,1.000000,-6,4,7,2000225.150690,5179.150767,6950.292317,0.993936,
1700,2550,1.000000,-5,4,7,2003589.563374,5178.361537,6949.988427,0.993947,
1700,2550,1.000000,-4,4,7,2006343.663268,5178.929235,6949.724835,0.993955,
1700,2550,1.000000,-3,4,7,2008486.611447,5178.754477,6949.484614,0.993962,
1700,2550,1.000000,-2,4,7,2010017.755147,5177.152167,6949.316962,0.993967,
1700,2550,1.000000,-1,4,7,2010936.627967,5177.298579,6949.260618,0.993970,
1700,2550,1.000000,0,4,7,2011242.950010,5177.731298,6949.245789,0.993970,
1700,2550,1.000000,1,4,7,2010936.627967,5176.761552,6949.280058,0.993970,
1700,2550,1.000000,2,4,7,2010017.755147,5167.088800,6949.358086,0.993972,
1700,2550,1.000000,3,4,7,2008486.611447,5169.185800,6949.545333,0.993966,
1700,2550,1.000000,4,4,7,2006343.663268,5170.619211,6949.796949,0.993959,
1700,2550,1.000000,5,4,7,2003589.563374,5170.936790,6950.076887,0.993950,
1700,2550,1.000000,6,4,7,2000225.150690,5172.021734,6950.391290,0.993939,
1700,2550,1.000000,7,4,7,1996251.450048,5173.651194,6950.856513,0.993926,
1700,2550,1.000000,8,4,7,1991669.671877,5174.527833,6951.368387,0.993912,
1700,2550,1.000000,9,4,7,1986481.211829,5175.893229,6951.870758,0.993895,
1700,2550,1.000000,10,4,7,1980687.650361,5176.583805,6952.467722,0.993876,
1700,2550,0.900000,-10,4,7,1782618.885325,4811.769824,6068.965232,0.993896,
1700,2550,0.900000,-9,4,7,1787833.090646,4811.824054,6068.436789,0.993914,
1700,2550,0.900000,-8,4,7,1792502.704689,4811.012361,6067.938183,0.993931,
1700,2550,0.900000,-7,4,7,1796626.305043,4811.180330,6067.549168,0.993945,
1700,2550,0.900000,-6,4,7,1800202.635621,4810.528857,6067.218400,0.993957,
1700,2550,0.900000,-5,4,7,1803230.607037,4810.241771,6066.900159,0.993968,
1700,2550,0.900000,-4,4,7,1805709.296942,4810.123143,6066.643508,0.993976,
1700,2550,0.900000,-3,4,7,1807637.950302,4809.995738,6066.477406,0.993983,
1700,2550,0.900000,-2,4,7,1809015.979632,4808.886378,6066.351023,0.993988,
1700,2550,0.900000,-1,4,7,1809842.965170,4809.147196,6066.267608,0.993991,
1700,2550,0.900000,0,4,7,1810118.655009,4809.059714,6066.248141,0.993992,
1700,2550,0.900000,1,4,7,1809842.965170,4808.468766,6066.287381,0.993991,
1700,2550,0.900000,2,4,7,1809015.979632,4799.052262,6066.387187,0.993994,
1700,2550,0.900000,3,4,7,1807637.950302,4800.714516,6066.532624,0.993988,
1700,2550,0.900000,4,4,7,1805709.296942,4801.937253,6066.714236,0.993981,
1700,2550,0.900000,5,4,7,1803230.607037,4802.463653,6066.979744,0.993972,
1700,2550,0.900000,6,4,7,1800202.635621,4803.355453,6067.311602,0.993961,
1700,2550,0.900000,7,4,7,1796626.305043,4804.928673,6067.657000,0.993948,
1700,2550,0.900000,8,4,7,1792502.704689,4805.635143,6068.057508,0.993934,
1700,2550,0.900000,9,4,7,1787833.090646,4806.777687,6068.568594,0.993917,
1700,2550,0.900000,10,4,7,1782618.885325,4807.468752,6069.108315,0.993899,
1700,2550,0.800000,-10,4,7,1584550.120289,4441.381998,5224.481022,0.993900,
1700,2550,0.800000,-9,4,7,1589184.969463,4441.427498,5224.006966,0.993918,
1700,2550,0.800000,-8,4,7,1593335.737501,4440.962178,5223.574605,0.993934,
1700,2550,0.800000,-7,4,7,1597001.160039,4440.863475,5223.243957,0.993949,
1700,2550,0.800000,-6,4,7,1600180.120552,4440.433831,5222.940054,0.993961,
1700,2550,0.800000,-5,4,7,1602871.650699,4439.986146,5222.657603,0.993972,
1700,2550,0.800000,-4,4,7,1605074.930615,4440.396029,5222.448714,0.993980,
1700,2550,0.800000,-3,4,7,1606789.289158,4440.033773,5222.302165,0.993987,
1700,2550,0.800000,-2,4,7,1608014.204117,4438.945559,5222.184058,0.993992,
1700,2550,0.800000,-1,4,7,1608749.302374,4439.124533,5222.120904,0.993995,
1700,2550,0.800000,0,4,7,1608994.360008,4439.374101,5222.109315,0.993995,
1700,2550,0.800000,1,4,7,1608749.302374,4438.562683,5222.136865,0.993995,
1700,2550,0.800000,2,4,7,1608014.204117,4429.186722,5222.218181,0.993998,
1700,2550,0.800000,3,4,7,1606789.289158,4430.986465,5222.353865,0.993992,
1700,2550,0.800000,4,4,7,1605074.930615,4432.128136,5222.513691,0.993985,
1700,2550,0.800000,5,4,7,1602871.650699,4432.343279,5222.731660,0.993976,
1700,2550,0.800000,6,4,7,1600180.120552,4433.135707,5223.023574,0.993966,
1700,2550,0.800000,7,4,7,1597001.160039,4434.536693,5223.338951,0.993952,
1700,2550,0.800000,8,4,7,1593335.737501,4435.322152,5223.683676,0.993938,
1700,2550,0.800000,9,4,7,1589184.969463,4436.286196,5224.126910,0.993921,
1700,2550,0.800000,10,4,7,1584550.120289,4436.954573,5224.610673,0.993903,
1700,2550,0.700000,-10,4,7,1386481.355253,4069.964315,4404.575745,0.993888,
