Switch,f_switch,I_amplitude,Alpha,N_num1,N_num2,Po,P_S_switch_25,P_S_conduct_25,Efficiency,
1700,1350,1.000000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.900000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.800000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.700000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.600000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.500000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.400000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.300000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1350,0.200000,1.057894e-01,4,7,2000000.000000,2744.430288,6950.549368,0.995153,
1700,1400,1.000000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.900000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.800000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.700000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.600000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.500000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.400000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.300000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1400,0.200000,1.057894e-01,4,7,2000000.000000,2845.833062,6950.765784,0.995102,
1700,1450,1.000000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.900000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.800000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.700000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.600000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.500000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.400000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.300000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1450,0.200000,1.057894e-01,4,7,2000000.000000,2946.499156,6950.433101,0.995052,
1700,1500,1.000000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1500,0.900000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1500,0.800000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1500,0.700000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1500,0.600000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1500,0.500000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
1700,1500,0.400000,1.057894e-01,4,7,2000000.000000,3047.478620,6950.556614,0.995001,
